gene_id	pretty_id
lcl|NW_015622508.1_cds_XP_016221649.1_8296	gene-IR01_07491
lcl|NW_015622508.1_cds_XP_016221650.1_8297	gene-IR01_07492
lcl|NW_015622508.1_cds_XP_016221651.1_8298	gene-IR01_07493
lcl|NW_015622508.1_cds_XP_016221652.1_8299	gene-IR01_07494
lcl|NW_015622508.1_cds_XP_016221653.1_8300	gene-IR01_07495
lcl|NW_015622508.1_cds_XP_016221654.1_8301	gene-IR01_07496
lcl|NW_015622508.1_cds_XP_016221655.1_8302	gene-IR01_07497
lcl|NW_015622508.1_cds_XP_016221656.1_8303	gene-IR01_07498
lcl|NW_015622508.1_cds_XP_016221657.1_8304	gene-IR01_07499
lcl|NW_015622508.1_cds_XP_016221658.1_8305	gene-IR01_07500
lcl|NW_015622508.1_cds_XP_016221659.1_8306	gene-IR01_07501
lcl|NW_015622508.1_cds_XP_016221660.1_8307	gene-IR01_07502
lcl|NW_015622508.1_cds_XP_016221661.1_8308	gene-IR01_07503
lcl|NW_015622508.1_cds_XP_016221662.1_8309	gene-IR01_07504
lcl|NW_015622508.1_cds_XP_016221663.1_8310	gene-IR01_07505
lcl|NW_015622508.1_cds_XP_016221664.1_8311	gene-IR01_07506
lcl|NW_015622508.1_cds_XP_016221665.1_8312	gene-IR01_07507
lcl|NW_015622508.1_cds_XP_016221666.1_8313	gene-IR01_07508
lcl|NW_015622508.1_cds_XP_016221667.1_8314	gene-IR01_07509
lcl|NW_015622508.1_cds_XP_016221668.1_8316	gene-IR01_07510
lcl|NW_015622508.1_cds_XP_016221669.1_8317	gene-IR01_07511
lcl|NW_015622508.1_cds_XP_016221671.1_8318	gene-IR01_07512
lcl|NW_015622508.1_cds_XP_016221672.1_8319	gene-IR01_07513
lcl|NW_015622508.1_cds_XP_016221673.1_8320	gene-IR01_07514
lcl|NW_015622508.1_cds_XP_016221674.1_8321	gene-IR01_07515
lcl|NW_015622508.1_cds_XP_016221675.1_8322	gene-IR01_07516
lcl|NW_015622508.1_cds_XP_016221676.1_8323	gene-IR01_07517
lcl|NW_015622508.1_cds_XP_016221677.1_8324	gene-IR01_07518
lcl|NW_015622508.1_cds_XP_016221678.1_8325	gene-IR01_07519
lcl|NW_015622508.1_cds_XP_016221679.1_8326	gene-IR01_07520
lcl|NW_015622508.1_cds_XP_016221680.1_8327	gene-IR01_07521
lcl|NW_015622508.1_cds_XP_016221681.1_8328	gene-IR01_07522
lcl|NW_015622508.1_cds_XP_016221682.1_8329	gene-IR01_07523
lcl|NW_015622508.1_cds_XP_016221683.1_8330	gene-IR01_07524
lcl|NW_015622508.1_cds_XP_016221684.1_8331	gene-IR01_07525
lcl|NW_015622508.1_cds_XP_016221685.1_8332	gene-IR01_07526
lcl|NW_015622508.1_cds_XP_016221686.1_8333	gene-IR01_07527
lcl|NW_015622508.1_cds_XP_016221687.1_8334	gene-IR01_07528
lcl|NW_015622508.1_cds_XP_016221688.1_8335	gene-IR01_07529
lcl|NW_015622508.1_cds_XP_016221689.1_8336	gene-IR01_07530
lcl|NW_015622508.1_cds_XP_016221690.1_8337	gene-IR01_07531
lcl|NW_015622508.1_cds_XP_016221691.1_8338	gene-IR01_07532
lcl|NW_015622508.1_cds_XP_016221692.1_8339	gene-IR01_07533
lcl|NW_015622508.1_cds_XP_016221693.1_8340	gene-IR01_07534
lcl|NW_015622508.1_cds_XP_016221694.1_8341	gene-IR01_07535
lcl|NW_015622508.1_cds_XP_016221695.1_8342	gene-IR01_07536
lcl|NW_015622508.1_cds_XP_016221696.1_8343	gene-IR01_07537
lcl|NW_015622508.1_cds_XP_016221698.1_8345	gene-IR01_07538
lcl|NW_015622508.1_cds_XP_016221699.1_8346	gene-IR01_07539
lcl|NW_015622508.1_cds_XP_016221700.1_8347	gene-IR01_07540
lcl|NW_015622508.1_cds_XP_016221701.1_8348	gene-IR01_07541
lcl|NW_015622508.1_cds_XP_016221702.1_8349	gene-IR01_07542
lcl|NW_015622508.1_cds_XP_016221703.1_8350	gene-IR01_07543
lcl|NW_015622508.1_cds_XP_016221704.1_8351	gene-IR01_07544
lcl|NW_015622508.1_cds_XP_016221707.1_8354	gene-IR01_07545
lcl|NW_015622508.1_cds_XP_016221708.1_8355	gene-IR01_07546
lcl|NW_015622508.1_cds_XP_016221709.1_8356	gene-IR01_07547
lcl|NW_015622508.1_cds_XP_016221710.1_8357	gene-IR01_07548
lcl|NW_015622508.1_cds_XP_016221711.1_8358	gene-IR01_07549
lcl|NW_015622508.1_cds_XP_016221712.1_8359	gene-IR01_07550
lcl|NW_015622508.1_cds_XP_016221713.1_8360	gene-IR01_07551
lcl|NW_015622508.1_cds_XP_016221714.1_8361	gene-IR01_07552
lcl|NW_015622508.1_cds_XP_016221715.1_8362	gene-IR01_07553
lcl|NW_015622508.1_cds_XP_016221717.1_8364	gene-IR01_07554
lcl|NW_015622508.1_cds_XP_016221721.1_8367	gene-IR01_07555
lcl|NW_015622508.1_cds_XP_016221722.1_8369	gene-IR01_07556
lcl|NW_015622508.1_cds_XP_016221723.1_8370	gene-IR01_07557
lcl|NW_015622508.1_cds_XP_016221725.1_8371	gene-IR01_07558
lcl|NW_015622508.1_cds_XP_016221728.1_8375	gene-IR01_07559
lcl|NW_015622508.1_cds_XP_016221729.1_8376	gene-IR01_07560
lcl|NW_015622508.1_cds_XP_016221730.1_8377	gene-IR01_07561
lcl|NW_015622508.1_cds_XP_016221731.1_8378	gene-IR01_07562
lcl|NW_015622508.1_cds_XP_016221732.1_8379	gene-IR01_07563
lcl|NW_015622508.1_cds_XP_016221733.1_8380	gene-IR01_07564
lcl|NW_015622508.1_cds_XP_016221734.1_8381	gene-IR01_07565
lcl|NW_015622508.1_cds_XP_016221735.1_8382	gene-IR01_07566
lcl|NW_015622508.1_cds_XP_016221736.1_8383	gene-IR01_07567
lcl|NW_015622508.1_cds_XP_016221737.1_8384	gene-IR01_07568
lcl|NW_015622508.1_cds_XP_016221738.1_8385	gene-IR01_07569
lcl|NW_015622508.1_cds_XP_016221739.1_8386	gene-IR01_07570
lcl|NW_015622508.1_cds_XP_016221740.1_8387	gene-IR01_07571
lcl|NW_015622508.1_cds_XP_016221742.1_8388	gene-IR01_07572
lcl|NW_015622508.1_cds_XP_016221743.1_8389	gene-IR01_07573
lcl|NW_015622508.1_cds_XP_016221741.1_8390	gene-IR01_07574
lcl|NW_015622508.1_cds_XP_016221744.1_8391	gene-IR01_07575
lcl|NW_015622508.1_cds_XP_016221745.1_8392	gene-IR01_07576
lcl|NW_015622508.1_cds_XP_016221746.1_8393	gene-IR01_07577
lcl|NW_015622508.1_cds_XP_016221747.1_8394	gene-IR01_07578
lcl|NW_015622508.1_cds_XP_016221748.1_8395	gene-IR01_07579
lcl|NW_015622508.1_cds_XP_016221749.1_8396	gene-IR01_07580
lcl|NW_015622508.1_cds_XP_016221750.1_8397	gene-IR01_07581
lcl|NW_015622508.1_cds_XP_016221751.1_8398	gene-IR01_07582
lcl|NW_015622508.1_cds_XP_016221752.1_8399	gene-IR01_07583
lcl|NW_015622508.1_cds_XP_016221753.1_8400	gene-IR01_07584
lcl|NW_015622508.1_cds_XP_016221754.1_8401	gene-IR01_07585
lcl|NW_015622508.1_cds_XP_016221755.1_8402	gene-IR01_07586
lcl|NW_015622508.1_cds_XP_016221756.1_8403	gene-IR01_07587
lcl|NW_015622508.1_cds_XP_016221757.1_8404	gene-IR01_07588
lcl|NW_015622508.1_cds_XP_016221758.1_8405	gene-IR01_07589
lcl|NW_015622508.1_cds_XP_016221759.1_8406	gene-IR01_07590
lcl|NW_015622508.1_cds_XP_016221760.1_8407	gene-IR01_07591
lcl|NW_015622508.1_cds_XP_016221761.1_8408	gene-IR01_07592
lcl|NW_015622508.1_cds_XP_016221762.1_8409	gene-IR01_07593
lcl|NW_015622508.1_cds_XP_016221763.1_8410	gene-IR01_07594
lcl|NW_015622508.1_cds_XP_016221764.1_8411	gene-IR01_07595
lcl|NW_015622508.1_cds_XP_016221765.1_8412	gene-IR01_07596
lcl|NW_015622508.1_cds_XP_016221766.1_8413	gene-IR01_07597
lcl|NW_015622508.1_cds_XP_016221767.1_8414	gene-IR01_07598
lcl|NW_015622508.1_cds_XP_016221768.1_8415	gene-IR01_07599
lcl|NW_015622508.1_cds_XP_016221769.1_8416	gene-IR01_07600
lcl|NW_015622508.1_cds_XP_016221770.1_8417	gene-IR01_07601
lcl|NW_015622508.1_cds_XP_016221771.1_8418	gene-IR01_07602
lcl|NW_015622508.1_cds_XP_016221772.1_8419	gene-IR01_07603
lcl|NW_015622508.1_cds_XP_016221773.1_8420	gene-IR01_07604
lcl|NW_015622508.1_cds_XP_016221774.1_8421	gene-IR01_07605
lcl|NW_015622508.1_cds_XP_016221775.1_8422	gene-IR01_07606
lcl|NW_015622508.1_cds_XP_016221776.1_8423	gene-IR01_07607
lcl|NW_015622508.1_cds_XP_016221777.1_8424	gene-IR01_07608
lcl|NW_015622508.1_cds_XP_016221778.1_8425	gene-IR01_07609
lcl|NW_015622508.1_cds_XP_016221779.1_8426	gene-IR01_07610
lcl|NW_015622508.1_cds_XP_016221780.1_8427	gene-IR01_07611
lcl|NW_015622508.1_cds_XP_016221781.1_8428	gene-IR01_07612
lcl|NW_015622508.1_cds_XP_016221782.1_8429	gene-IR01_07613
lcl|NW_015622508.1_cds_XP_016221783.1_8430	gene-IR01_07614
lcl|NW_015622508.1_cds_XP_016221784.1_8431	gene-IR01_07615
lcl|NW_015622508.1_cds_XP_016221785.1_8432	gene-IR01_07616
lcl|NW_015622508.1_cds_XP_016221786.1_8433	gene-IR01_07617
lcl|NW_015622508.1_cds_XP_016221787.1_8434	gene-IR01_07618
lcl|NW_015622508.1_cds_XP_016221788.1_8435	gene-IR01_07619
lcl|NW_015622508.1_cds_XP_016221789.1_8436	gene-IR01_07620
lcl|NW_015622508.1_cds_XP_016221790.1_8437	gene-IR01_07621
lcl|NW_015622508.1_cds_XP_016221791.1_8438	gene-IR01_07622
lcl|NW_015622508.1_cds_XP_016221792.1_8439	gene-IR01_07623
lcl|NW_015622508.1_cds_XP_016221793.1_8440	gene-IR01_07624
lcl|NW_015622508.1_cds_XP_016221794.1_8441	gene-IR01_07625
lcl|NW_015622508.1_cds_XP_016221795.1_8442	gene-IR01_07626
lcl|NW_015622508.1_cds_XP_016221796.1_8443	gene-IR01_07627
lcl|NW_015622508.1_cds_XP_016221797.1_8444	gene-IR01_07628
lcl|NW_015622508.1_cds_XP_016221798.1_8445	gene-IR01_07629
lcl|NW_015622508.1_cds_XP_016221799.1_8446	gene-IR01_07630
lcl|NW_015622508.1_cds_XP_016221800.1_8447	gene-IR01_07631
lcl|NW_015622508.1_cds_XP_016221801.1_8448	gene-IR01_07632
lcl|NW_015622508.1_cds_XP_016221802.1_8449	gene-IR01_07633
lcl|NW_015622508.1_cds_XP_016221803.1_8450	gene-IR01_07634
lcl|NW_015622508.1_cds_XP_016221804.1_8451	gene-IR01_07635
lcl|NW_015622508.1_cds_XP_016221805.1_8452	gene-IR01_07636
lcl|NW_015622508.1_cds_XP_016221806.1_8453	gene-IR01_07637
lcl|NW_015622508.1_cds_XP_016221807.1_8454	gene-IR01_07638
lcl|NW_015622508.1_cds_XP_016221808.1_8455	gene-IR01_07639
lcl|NW_015622508.1_cds_XP_016221809.1_8456	gene-IR01_07640
lcl|NW_015622508.1_cds_XP_016221810.1_8457	gene-IR01_07641
lcl|NW_015622508.1_cds_XP_016221811.1_8458	gene-IR01_07642
lcl|NW_015622508.1_cds_XP_016221812.1_8459	gene-IR01_07643
lcl|NW_015622508.1_cds_XP_016221813.1_8460	gene-IR01_07644
lcl|NW_015622508.1_cds_XP_016221814.1_8461	gene-IR01_07645
lcl|NW_015622508.1_cds_XP_016221815.1_8462	gene-IR01_07646
lcl|NW_015622508.1_cds_XP_016221816.1_8463	gene-IR01_07647
lcl|NW_015622508.1_cds_XP_016221818.1_8465	gene-IR01_07648
lcl|NW_015622508.1_cds_XP_016221820.1_8467	gene-IR01_07649
lcl|NW_015622508.1_cds_XP_016221821.1_8468	gene-IR01_07650
lcl|NW_015622508.1_cds_XP_016221825.1_8472	gene-IR01_07651
lcl|NW_015622508.1_cds_XP_016221826.1_8473	gene-IR01_07652
lcl|NW_015622508.1_cds_XP_016221827.1_8474	gene-IR01_07653
lcl|NW_015622508.1_cds_XP_016221828.1_8475	gene-IR01_07654
lcl|NW_015622508.1_cds_XP_016221829.1_8476	gene-IR01_07655
lcl|NW_015622508.1_cds_XP_016221830.1_8477	gene-IR01_07656
lcl|NW_015622508.1_cds_XP_016221831.1_8478	gene-IR01_07657
lcl|NW_015622508.1_cds_XP_016221832.1_8479	gene-IR01_07658
lcl|NW_015622508.1_cds_XP_016221833.1_8480	gene-IR01_07659
lcl|NW_015622508.1_cds_XP_016221834.1_8481	gene-IR01_07660
lcl|NW_015622508.1_cds_XP_016221835.1_8482	gene-IR01_07661
lcl|NW_015622508.1_cds_XP_016221836.1_8483	gene-IR01_07662
lcl|NW_015622508.1_cds_XP_016221837.1_8484	gene-IR01_07663
lcl|NW_015622508.1_cds_XP_016221838.1_8485	gene-IR01_07664
lcl|NW_015622508.1_cds_XP_016221839.1_8486	gene-IR01_07665
lcl|NW_015622508.1_cds_XP_016221840.1_8487	gene-IR01_07666
lcl|NW_015622508.1_cds_XP_016221841.1_8488	gene-IR01_07667
lcl|NW_015622508.1_cds_XP_016221843.1_8490	gene-IR01_07668
lcl|NW_015622508.1_cds_XP_016221844.1_8491	gene-IR01_07669
lcl|NW_015622508.1_cds_XP_016221845.1_8492	gene-IR01_07670
lcl|NW_015622508.1_cds_XP_016221846.1_8493	gene-IR01_07671
lcl|NW_015622508.1_cds_XP_016221847.1_8494	gene-IR01_07672
lcl|NW_015622508.1_cds_XP_016221848.1_8495	gene-IR01_07673
lcl|NW_015622508.1_cds_XP_016221849.1_8496	gene-IR01_07674
lcl|NW_015622508.1_cds_XP_016221850.1_8497	gene-IR01_07675
lcl|NW_015622508.1_cds_XP_016221851.1_8498	gene-IR01_07676
lcl|NW_015622508.1_cds_XP_016221852.1_8499	gene-IR01_07677
lcl|NW_015622508.1_cds_XP_016221853.1_8500	gene-IR01_07678
lcl|NW_015622508.1_cds_XP_016221854.1_8501	gene-IR01_07679
lcl|NW_015622508.1_cds_XP_016221855.1_8502	gene-IR01_07680
lcl|NW_015622508.1_cds_XP_016221856.1_8503	gene-IR01_07681
lcl|NW_015622508.1_cds_XP_016221857.1_8504	gene-IR01_07682
lcl|NW_015622508.1_cds_XP_016221858.1_8505	gene-IR01_07683
lcl|NW_015622508.1_cds_XP_016221859.1_8506	gene-IR01_07684
lcl|NW_015622508.1_cds_XP_016221860.1_8507	gene-IR01_07685
lcl|NW_015622508.1_cds_XP_016221861.1_8508	gene-IR01_07686
lcl|NW_015622508.1_cds_XP_016221862.1_8509	gene-IR01_07687
lcl|NW_015622508.1_cds_XP_016221863.1_8510	gene-IR01_07688
lcl|NW_015622508.1_cds_XP_016221864.1_8511	gene-IR01_07689
lcl|NW_015622508.1_cds_XP_016221865.1_8512	gene-IR01_07690
lcl|NW_015622508.1_cds_XP_016221866.1_8513	gene-IR01_07691
lcl|NW_015622508.1_cds_XP_016221867.1_8514	gene-IR01_07692
lcl|NW_015622508.1_cds_XP_016221868.1_8515	gene-IR01_07693
lcl|NW_015622508.1_cds_XP_016221869.1_8516	gene-IR01_07694
lcl|NW_015622508.1_cds_XP_016221870.1_8517	gene-IR01_07695
lcl|NW_015622508.1_cds_XP_016221871.1_8518	gene-IR01_07696
lcl|NW_015622508.1_cds_XP_016221872.1_8519	gene-IR01_07697
lcl|NW_015622508.1_cds_XP_016221873.1_8520	gene-IR01_07698
lcl|NW_015622508.1_cds_XP_016221874.1_8521	gene-IR01_07699
lcl|NW_015622508.1_cds_XP_016221875.1_8522	gene-IR01_07700
lcl|NW_015622508.1_cds_XP_016221876.1_8523	gene-IR01_07701
lcl|NW_015622508.1_cds_XP_016221877.1_8524	gene-IR01_07702
lcl|NW_015622508.1_cds_XP_016221879.1_8525	gene-IR01_07703
lcl|NW_015622508.1_cds_XP_016221880.1_8527	gene-IR01_07704
lcl|NW_015622508.1_cds_XP_016221881.1_8528	gene-IR01_07705
lcl|NW_015622508.1_cds_XP_016221882.1_8529	gene-IR01_07706
lcl|NW_015622508.1_cds_XP_016221883.1_8530	gene-IR01_07707
lcl|NW_015622508.1_cds_XP_016221884.1_8531	gene-IR01_07708
lcl|NW_015622508.1_cds_XP_016221885.1_8532	gene-IR01_07709
lcl|NW_015622508.1_cds_XP_016221886.1_8533	gene-IR01_07710
lcl|NW_015622508.1_cds_XP_016221887.1_8534	gene-IR01_07711
lcl|NW_015622508.1_cds_XP_016221889.1_8535	gene-IR01_07712
lcl|NW_015622508.1_cds_XP_016221888.1_8536	gene-IR01_07713
lcl|NW_015622508.1_cds_XP_016221890.1_8537	gene-IR01_07714
lcl|NW_015622508.1_cds_XP_016221891.1_8538	gene-IR01_07715
lcl|NW_015622508.1_cds_XP_016221893.1_8539	gene-IR01_07716
lcl|NW_015622508.1_cds_XP_016221892.1_8540	gene-IR01_07717
lcl|NW_015622508.1_cds_XP_016221894.1_8541	gene-IR01_07718
lcl|NW_015622508.1_cds_XP_016221895.1_8542	gene-IR01_07719
lcl|NW_015622508.1_cds_XP_016221896.1_8543	gene-IR01_07720
lcl|NW_015622508.1_cds_XP_016221897.1_8544	gene-IR01_07721
lcl|NW_015622508.1_cds_XP_016221898.1_8545	gene-IR01_07722
lcl|NW_015622508.1_cds_XP_016221899.1_8546	gene-IR01_07723
lcl|NW_015622508.1_cds_XP_016221900.1_8547	gene-IR01_07724
lcl|NW_015622508.1_cds_XP_016221901.1_8548	gene-IR01_07725
lcl|NW_015622508.1_cds_XP_016221902.1_8549	gene-IR01_07726
lcl|NW_015622508.1_cds_XP_016221903.1_8550	gene-IR01_07727
lcl|NW_015622508.1_cds_XP_016221904.1_8551	gene-IR01_07728
lcl|NW_015622508.1_cds_XP_016221905.1_8552	gene-IR01_07729
lcl|NW_015622508.1_cds_XP_016221906.1_8553	gene-IR01_07730
lcl|NW_015622508.1_cds_XP_016221907.1_8554	gene-IR01_07731
lcl|NW_015622508.1_cds_XP_016221908.1_8555	gene-IR01_07732
lcl|NW_015622508.1_cds_XP_016221909.1_8556	gene-IR01_07733
lcl|NW_015622508.1_cds_XP_016221910.1_8557	gene-IR01_07734
lcl|NW_015622508.1_cds_XP_016221911.1_8558	gene-IR01_07735
lcl|NW_015622508.1_cds_XP_016221912.1_8559	gene-IR01_07736
lcl|NW_015622508.1_cds_XP_016221913.1_8560	gene-IR01_07737
lcl|NW_015622508.1_cds_XP_016221914.1_8561	gene-IR01_07738
lcl|NW_015622508.1_cds_XP_016221915.1_8562	gene-IR01_07739
lcl|NW_015622508.1_cds_XP_016221916.1_8563	gene-IR01_07740
lcl|NW_015622508.1_cds_XP_016221917.1_8564	gene-IR01_07741
lcl|NW_015622508.1_cds_XP_016221918.1_8565	gene-IR01_07742
lcl|NW_015622508.1_cds_XP_016221919.1_8566	gene-IR01_07743
lcl|NW_015622508.1_cds_XP_016221920.1_8567	gene-IR01_07744
lcl|NW_015622508.1_cds_XP_016221921.1_8568	gene-IR01_07745
lcl|NW_015622508.1_cds_XP_016221922.1_8569	gene-IR01_07746
lcl|NW_015622508.1_cds_XP_016221923.1_8570	gene-IR01_07747
lcl|NW_015622508.1_cds_XP_016221924.1_8571	gene-IR01_07748
lcl|NW_015622508.1_cds_XP_016221925.1_8572	gene-IR01_07749
lcl|NW_015622508.1_cds_XP_016221926.1_8573	gene-IR01_07750
lcl|NW_015622508.1_cds_XP_016221927.1_8574	gene-IR01_07751
lcl|NW_015622508.1_cds_XP_016221928.1_8575	gene-IR01_07752
lcl|NW_015622508.1_cds_XP_016221929.1_8576	gene-IR01_07753
lcl|NW_015622508.1_cds_XP_016221930.1_8577	gene-IR01_07754
lcl|NW_015622508.1_cds_XP_016221931.1_8578	gene-IR01_07755
lcl|NW_015622508.1_cds_XP_016221932.1_8579	gene-IR01_07756
lcl|NW_015622508.1_cds_XP_016221933.1_8580	gene-IR01_07757
lcl|NW_015622508.1_cds_XP_016221934.1_8581	gene-IR01_07758
lcl|NW_015622508.1_cds_XP_016221935.1_8582	gene-IR01_07759
lcl|NW_015622508.1_cds_XP_016221938.1_8585	gene-IR01_07760
lcl|NW_015622508.1_cds_XP_016221939.1_8586	gene-IR01_07761
lcl|NW_015622508.1_cds_XP_016221940.1_8587	gene-IR01_07762
lcl|NW_015622508.1_cds_XP_016221941.1_8588	gene-IR01_07763
lcl|NW_015622508.1_cds_XP_016221942.1_8589	gene-IR01_07764
lcl|NW_015622508.1_cds_XP_016221943.1_8590	gene-IR01_07765
lcl|NW_015622508.1_cds_XP_016221944.1_8591	gene-IR01_07766
lcl|NW_015622508.1_cds_XP_016221945.1_8592	gene-IR01_07767
lcl|NW_015622508.1_cds_XP_016221946.1_8593	gene-IR01_07768
lcl|NW_015622508.1_cds_XP_016221948.1_8595	gene-IR01_07769
lcl|NW_015622508.1_cds_XP_016221952.1_8599	gene-IR01_07770
lcl|NW_015622508.1_cds_XP_016221953.1_8600	gene-IR01_07771
lcl|NW_015622508.1_cds_XP_016221954.1_8601	gene-IR01_07772
lcl|NW_015622508.1_cds_XP_016221955.1_8602	gene-IR01_07773
lcl|NW_015622508.1_cds_XP_016221956.1_8603	gene-IR01_07774
lcl|NW_015622508.1_cds_XP_016221957.1_8604	gene-IR01_07775
lcl|NW_015622508.1_cds_XP_016221959.1_8606	gene-IR01_07776
lcl|NW_015622508.1_cds_XP_016221960.1_8607	gene-IR01_07777
lcl|NW_015622508.1_cds_XP_016221961.1_8608	gene-IR01_07778
lcl|NW_015622508.1_cds_XP_016221962.1_8609	gene-IR01_07779
lcl|NW_015622508.1_cds_XP_016221963.1_8610	gene-IR01_07780
lcl|NW_015622508.1_cds_XP_016221964.1_8611	gene-IR01_07781
lcl|NW_015622508.1_cds_XP_016221965.1_8612	gene-IR01_07782
lcl|NW_015622508.1_cds_XP_016221966.1_8613	gene-IR01_07783
lcl|NW_015622508.1_cds_XP_016221967.1_8614	gene-IR01_07784
lcl|NW_015622508.1_cds_XP_016221968.1_8615	gene-IR01_07785
lcl|NW_015622508.1_cds_XP_016221969.1_8616	gene-IR01_07786
lcl|NW_015622508.1_cds_XP_016221970.1_8617	gene-IR01_07787
lcl|NW_015622508.1_cds_XP_016221971.1_8618	gene-IR01_07788
lcl|NW_015622508.1_cds_XP_016221972.1_8619	gene-IR01_07789
lcl|NW_015622508.1_cds_XP_016221973.1_8620	gene-IR01_07790
lcl|NW_015622508.1_cds_XP_016221975.1_8622	gene-IR01_07791
lcl|NW_015622508.1_cds_XP_016221976.1_8623	gene-IR01_07792
lcl|NW_015622508.1_cds_XP_016221977.1_8624	gene-IR01_07793
lcl|NW_015622508.1_cds_XP_016221978.1_8625	gene-IR01_07794
lcl|NW_015622508.1_cds_XP_016221979.1_8626	gene-IR01_07795
lcl|NW_015622508.1_cds_XP_016221980.1_8627	gene-IR01_07796
lcl|NW_015622508.1_cds_XP_016221981.1_8628	gene-IR01_07797
lcl|NW_015622508.1_cds_XP_016221982.1_8629	gene-IR01_07798
lcl|NW_015622508.1_cds_XP_016221983.1_8630	gene-IR01_07799
lcl|NW_015622508.1_cds_XP_016221984.1_8631	gene-IR01_07800
lcl|NW_015622508.1_cds_XP_016221985.1_8632	gene-IR01_07801
lcl|NW_015622508.1_cds_XP_016221986.1_8633	gene-IR01_07802
lcl|NW_015622508.1_cds_XP_016221987.1_8634	gene-IR01_07803
lcl|NW_015622508.1_cds_XP_016221988.1_8635	gene-IR01_07804
lcl|NW_015622508.1_cds_XP_016221989.1_8636	gene-IR01_07805
lcl|NW_015622508.1_cds_XP_016221990.1_8637	gene-IR01_07806
lcl|NW_015622508.1_cds_XP_016221991.1_8638	gene-IR01_07807
lcl|NW_015622508.1_cds_XP_016221992.1_8639	gene-IR01_07808
lcl|NW_015622508.1_cds_XP_016221993.1_8640	gene-IR01_07809
lcl|NW_015622508.1_cds_XP_016221994.1_8641	gene-IR01_07810
lcl|NW_015622508.1_cds_XP_016221995.1_8642	gene-IR01_07811
lcl|NW_015622508.1_cds_XP_016221996.1_8643	gene-IR01_07812
lcl|NW_015622508.1_cds_XP_016221997.1_8644	gene-IR01_07813
lcl|NW_015622508.1_cds_XP_016221998.1_8645	gene-IR01_07814
lcl|NW_015622508.1_cds_XP_016221999.1_8646	gene-IR01_07815
lcl|NW_015622508.1_cds_XP_016222000.1_8647	gene-IR01_07816
lcl|NW_015622508.1_cds_XP_016222001.1_8648	gene-IR01_07817
lcl|NW_015622508.1_cds_XP_016222002.1_8649	gene-IR01_07818
lcl|NW_015622508.1_cds_XP_016222003.1_8650	gene-IR01_07819
lcl|NW_015622508.1_cds_XP_016222004.1_8651	gene-IR01_07820
lcl|NW_015622508.1_cds_XP_016222006.1_8652	gene-IR01_07821
lcl|NW_015622508.1_cds_XP_016222005.1_8653	gene-IR01_07822
lcl|NW_015622508.1_cds_XP_016222007.1_8654	gene-IR01_07823
lcl|NW_015622508.1_cds_XP_016222008.1_8655	gene-IR01_07824
lcl|NW_015622508.1_cds_XP_016222009.1_8656	gene-IR01_07825
lcl|NW_015622508.1_cds_XP_016222011.1_8657	gene-IR01_07826
lcl|NW_015622508.1_cds_XP_016222012.1_8659	gene-IR01_07827
lcl|NW_015622508.1_cds_XP_016222014.1_8661	gene-IR01_07828
lcl|NW_015622508.1_cds_XP_016222015.1_8662	gene-IR01_07829
lcl|NW_015622508.1_cds_XP_016222016.1_8663	gene-IR01_07830
lcl|NW_015622508.1_cds_XP_016222017.1_8664	gene-IR01_07831
lcl|NW_015622508.1_cds_XP_016222018.1_8665	gene-IR01_07832
lcl|NW_015622508.1_cds_XP_016222019.1_8666	gene-IR01_07833
lcl|NW_015622508.1_cds_XP_016222020.1_8667	gene-IR01_07834
lcl|NW_015622508.1_cds_XP_016222021.1_8668	gene-IR01_07835
lcl|NW_015622508.1_cds_XP_016222022.1_8669	gene-IR01_07836
lcl|NW_015622508.1_cds_XP_016222023.1_8670	gene-IR01_07837
lcl|NW_015622508.1_cds_XP_016222024.1_8671	gene-IR01_07838
lcl|NW_015622508.1_cds_XP_016222025.1_8672	gene-IR01_07839
lcl|NW_015622508.1_cds_XP_016222026.1_8673	gene-IR01_07840
lcl|NW_015622508.1_cds_XP_016222027.1_8674	gene-IR01_07841
lcl|NW_015622508.1_cds_XP_016222028.1_8675	gene-IR01_07842
lcl|NW_015622508.1_cds_XP_016222029.1_8676	gene-IR01_07843
lcl|NW_015622508.1_cds_XP_016222030.1_8677	gene-IR01_07844
lcl|NW_015622508.1_cds_XP_016222031.1_8678	gene-IR01_07845
lcl|NW_015622508.1_cds_XP_016222032.1_8679	gene-IR01_07846
lcl|NW_015622508.1_cds_XP_016222034.1_8680	gene-IR01_07847
lcl|NW_015622508.1_cds_XP_016222033.1_8681	gene-IR01_07848
lcl|NW_015622508.1_cds_XP_016222035.1_8682	gene-IR01_07849
lcl|NW_015622508.1_cds_XP_016222036.1_8683	gene-IR01_07850
lcl|NW_015622508.1_cds_XP_016222037.1_8684	gene-IR01_07851
lcl|NW_015622508.1_cds_XP_016222038.1_8685	gene-IR01_07852
lcl|NW_015622508.1_cds_XP_016222039.1_8686	gene-IR01_07853
lcl|NW_015622508.1_cds_XP_016222040.1_8687	gene-IR01_07854
lcl|NW_015622508.1_cds_XP_016222041.1_8688	gene-IR01_07855
lcl|NW_015622508.1_cds_XP_016222042.1_8689	gene-IR01_07856
lcl|NW_015622508.1_cds_XP_016222043.1_8690	gene-IR01_07857
lcl|NW_015622508.1_cds_XP_016222044.1_8691	gene-IR01_07858
