pretty_id	gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	protein_id.x	ips_ipr	ips_ipr_desc	ips_go	ips_pathway	protein_id.y	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
gene-IR01_07909	lcl|NW_015622508.1_cds_XP_016222102.1_8749	79.6350861628733	0.914644889085918	0.330450616903784	2.76787163436354	0.00564236745441975	0.0462814919701781	NW_015622508.1_cds_XP_016222102.1_8749					NW_015622508.1_cds_XP_016222102.1_8749	5970.XP_009159848.1	5.14e-67	232	2EYCY@1|root,2SZWN@2759|Eukaryota,3AC5G@33154|Opisthokonta,3P8NS@4751|Fungi,3QYME@4890|Ascomycota,20PV7@147545|Eurotiomycetes,3MX2Y@451870|Chaetothyriomycetidae	4751|Fungi															
gene-IR01_07938	lcl|NW_015622508.1_cds_XP_016222134.1_8781	918.122099273448	1.56786787504874	0.338308637250251	4.6344305241281	3.57921413121143e-06	0.000141627514719741	NW_015622508.1_cds_XP_016222134.1_8781					NW_015622508.1_cds_XP_016222134.1_8781	43229.XP_007719742.1	4.56e-153	444	2EJX1@1|root,2SPZ1@2759|Eukaryota,39SIG@33154|Opisthokonta,3P4RX@4751|Fungi,3QRHB@4890|Ascomycota,20FYI@147545|Eurotiomycetes,3MUGA@451870|Chaetothyriomycetidae	4751|Fungi															
gene-IR01_07947	lcl|NW_015622508.1_cds_XP_016222143.1_8790	6695.89282124465	2.30268709860864	0.409065263944173	5.62914356600784	1.81106610304771e-08	1.66442817018804e-06	NW_015622508.1_cds_XP_016222143.1_8790					NW_015622508.1_cds_XP_016222143.1_8790	470704.XP_007752764.1	2.03e-156	456	KOG0819@1|root,KOG0819@2759|Eukaryota,38FEE@33154|Opisthokonta,3NUEJ@4751|Fungi,3QP8T@4890|Ascomycota,20CBV@147545|Eurotiomycetes,3MQ5G@451870|Chaetothyriomycetidae	4751|Fungi	U	Annexin repeats				ko:K17095					ko00000,ko04147	1.A.31.1.1,1.A.31.1.6			Annexin
gene-IR01_07949	lcl|NW_015622508.1_cds_XP_016222145.1_8792	18.1725523866644	3.43172364225055	0.786400558810883	4.36383672900698	1.27800975592255e-05	0.000416914098620995	NW_015622508.1_cds_XP_016222145.1_8792					NW_015622508.1_cds_XP_016222145.1_8792	43228.XP_007730956.1	2.27e-172	486	2CXRU@1|root,2RZAA@2759|Eukaryota,3AED8@33154|Opisthokonta,3Q3TU@4751|Fungi,3RKWE@4890|Ascomycota,20UJB@147545|Eurotiomycetes,3MY6K@451870|Chaetothyriomycetidae	4751|Fungi															
gene-IR01_07950	lcl|NW_015622508.1_cds_XP_016222146.1_8793	5216.79287198402	-1.42937205085386	0.337289515514795	-4.23781939581565	2.25701207981789e-05	0.000665195939524257	NW_015622508.1_cds_XP_016222146.1_8793					NW_015622508.1_cds_XP_016222146.1_8793	13349.G1XLC9	5.59e-52	181	COG0500@1|root,KOG3010@2759|Eukaryota,39XVG@33154|Opisthokonta,3NX1I@4751|Fungi,3QNGG@4890|Ascomycota	4751|Fungi	Q	Methyltransferase	TMT1	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0008152,GO:0008168,GO:0008757,GO:0016740,GO:0016741,GO:0032259,GO:0044424,GO:0044444,GO:0044464,GO:0046547	2.1.1.145	ko:K22438					ko00000,ko01000				Methyltransf_11,Methyltransf_25
gene-IR01_07952	lcl|NW_015622508.1_cds_XP_016222148.1_8795	190.065599736467	0.937306579789837	0.335158933398383	2.79660330186013	0.00516428987860136	0.0435843998994854	NW_015622508.1_cds_XP_016222148.1_8795					NW_015622508.1_cds_XP_016222148.1_8795	43229.XP_007719577.1	0	959	COG1696@1|root,KOG3860@2759|Eukaryota,38E5S@33154|Opisthokonta,3NUBT@4751|Fungi,3QMUB@4890|Ascomycota,20E2E@147545|Eurotiomycetes,3MTS4@451870|Chaetothyriomycetidae	4751|Fungi	T	Belongs to the membrane-bound acyltransferase family	GUP1	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0005886,GO:0005975,GO:0006066,GO:0006071,GO:0006464,GO:0006497,GO:0006505,GO:0006506,GO:0006629,GO:0006643,GO:0006644,GO:0006650,GO:0006661,GO:0006664,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0008150,GO:0008152,GO:0008374,GO:0008610,GO:0008643,GO:0008654,GO:0009056,GO:0009058,GO:0009059,GO:0009247,GO:0009987,GO:0012505,GO:0015791,GO:0015793,GO:0015850,GO:0016020,GO:0016021,GO:0016052,GO:0016740,GO:0016746,GO:0016747,GO:0019400,GO:0019405,GO:0019538,GO:0019563,GO:0019637,GO:0019751,GO:0031224,GO:0031984,GO:0034645,GO:0036211,GO:0042157,GO:0042158,GO:0042175,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044255,GO:0044260,GO:0044262,GO:0044267,GO:0044275,GO:0044281,GO:0044282,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0045017,GO:0046164,GO:0046174,GO:0046467,GO:0046474,GO:0046486,GO:0046488,GO:0051179,GO:0051234,GO:0071702,GO:0071704,GO:0071944,GO:0090407,GO:0098827,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901575,GO:1901576,GO:1901615,GO:1901616,GO:1903509											MBOAT
gene-IR01_07955	lcl|NW_015622508.1_cds_XP_016222151.1_8798	40.5320127530111	1.31687631583305	0.410884154448547	3.20498199206645	0.00135070930934861	0.0158796595144464	NW_015622508.1_cds_XP_016222151.1_8798					NW_015622508.1_cds_XP_016222151.1_8798	5970.XP_009158336.1	1.69e-35	127	2C8MQ@1|root,2T15K@2759|Eukaryota,3AA95@33154|Opisthokonta,3P879@4751|Fungi,3QYRM@4890|Ascomycota,20JGN@147545|Eurotiomycetes,3MTP8@451870|Chaetothyriomycetidae	4751|Fungi															
gene-IR01_07958	lcl|NW_015622508.1_cds_XP_016222155.1_8802	351.35938688266	2.2210678091527	0.438908416835097	5.0604356716795	4.18299571180464e-07	2.36768638071485e-05	NW_015622508.1_cds_XP_016222155.1_8802					NW_015622508.1_cds_XP_016222155.1_8802	1182553.XP_007742622.1	1.63e-279	790	COG1796@1|root,KOG2534@2759|Eukaryota,38C9S@33154|Opisthokonta,3NYUB@4751|Fungi,3QP4X@4890|Ascomycota,20FXV@147545|Eurotiomycetes,3MS1Q@451870|Chaetothyriomycetidae	4751|Fungi	L	DNA polymerase X family		GO:0000278,GO:0000726,GO:0000731,GO:0003674,GO:0003824,GO:0003887,GO:0003896,GO:0003899,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006269,GO:0006281,GO:0006284,GO:0006287,GO:0006301,GO:0006302,GO:0006303,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0007049,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0016070,GO:0016740,GO:0016772,GO:0016779,GO:0016829,GO:0016835,GO:0018130,GO:0019438,GO:0019985,GO:0022402,GO:0032774,GO:0033260,GO:0033554,GO:0034061,GO:0034062,GO:0034641,GO:0034645,GO:0034654,GO:0042276,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044786,GO:0046483,GO:0050896,GO:0051575,GO:0051716,GO:0061674,GO:0071704,GO:0071897,GO:0090304,GO:0097747,GO:0140097,GO:0140098,GO:1901360,GO:1901362,GO:1901576,GO:1902969,GO:1903047,GO:1990506	2.7.7.7	ko:K03512,ko:K03513,ko:K10981	ko03410,ko03450,map03410,map03450	M00296			ko00000,ko00001,ko00002,ko01000,ko03400				DNA_pol_B_palm,DNA_pol_B_thumb,DNA_pol_lambd_f,HHH_8
gene-IR01_07969	lcl|NW_015622508.1_cds_XP_016222167.1_8814	63.7616556701682	9.25538382363886	1.49819585683413	6.17768616928136	6.50478513412658e-10	8.17594096196763e-08	NW_015622508.1_cds_XP_016222167.1_8814					NW_015622508.1_cds_XP_016222167.1_8814	86049.XP_008722049.1	0	1639	297BY@1|root,2REBM@2759|Eukaryota,39PU3@33154|Opisthokonta,3NYU9@4751|Fungi,3QJNV@4890|Ascomycota,20BVE@147545|Eurotiomycetes,3MPN0@451870|Chaetothyriomycetidae	4751|Fungi	U	PH domain	BUD4	GO:0000003,GO:0000142,GO:0000166,GO:0000278,GO:0000281,GO:0000282,GO:0000910,GO:0001882,GO:0001883,GO:0003674,GO:0005488,GO:0005515,GO:0005525,GO:0005543,GO:0005546,GO:0005575,GO:0005618,GO:0005621,GO:0005622,GO:0005623,GO:0005737,GO:0005826,GO:0005856,GO:0005933,GO:0005935,GO:0005938,GO:0005940,GO:0006996,GO:0007010,GO:0007049,GO:0007114,GO:0007120,GO:0007155,GO:0007163,GO:0008104,GO:0008150,GO:0008289,GO:0009277,GO:0009405,GO:0009986,GO:0009987,GO:0015629,GO:0016043,GO:0017076,GO:0019001,GO:0019954,GO:0022402,GO:0022411,GO:0022610,GO:0030010,GO:0030312,GO:0030427,GO:0030447,GO:0030863,GO:0030864,GO:0031097,GO:0031106,GO:0031107,GO:0031160,GO:0031589,GO:0032153,GO:0032155,GO:0032156,GO:0032168,GO:0032185,GO:0032505,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0033036,GO:0034613,GO:0035091,GO:0035639,GO:0036094,GO:0040007,GO:0043167,GO:0043168,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044110,GO:0044116,GO:0044117,GO:0044182,GO:0044403,GO:0044419,GO:0044422,GO:0044424,GO:0044426,GO:0044430,GO:0044444,GO:0044446,GO:0044448,GO:0044462,GO:0044464,GO:0050839,GO:0051179,GO:0051301,GO:0051641,GO:0051704,GO:0061640,GO:0070727,GO:0070938,GO:0071840,GO:0071944,GO:0097159,GO:0097271,GO:0097367,GO:0099568,GO:0099738,GO:0110085,GO:1901265,GO:1901363,GO:1901981,GO:1902936,GO:1903008,GO:1903047											Anillin,PH
gene-IR01_07973	lcl|NW_015622508.1_cds_XP_016222171.1_8818	948.647727435473	-1.36992631676871	0.26586954577176	-5.15262593461812	2.5686400840076e-07	1.56815477128664e-05	NW_015622508.1_cds_XP_016222171.1_8818					NW_015622508.1_cds_XP_016222171.1_8818	43229.XP_007719589.1	1.19e-165	466	COG1028@1|root,KOG0725@2759|Eukaryota,395ZP@33154|Opisthokonta,3NTZD@4751|Fungi,3QQPG@4890|Ascomycota,20AGK@147545|Eurotiomycetes,3MR79@451870|Chaetothyriomycetidae	4751|Fungi	Q	3-oxoacyl- acyl-carrier protein reductase			1.1.1.100	ko:K00059	ko00061,ko00333,ko00780,ko01040,ko01100,ko01130,ko01212,map00061,map00333,map00780,map01040,map01100,map01130,map01212	M00083,M00572	R04533,R04534,R04536,R04543,R04566,R04953,R04964,R07759,R07763,R10116,R10120,R11671	RC00029,RC00117	ko00000,ko00001,ko00002,ko01000,ko01004				adh_short_C2
gene-IR01_07978	lcl|NW_015622508.1_cds_XP_016222177.1_8824	30.9682710296244	1.56807771047682	0.552120777732353	2.84009907563551	0.00450995243177166	0.039616200857505	NW_015622508.1_cds_XP_016222177.1_8824					NW_015622508.1_cds_XP_016222177.1_8824	1182553.XP_007745313.1	0	937	COG3525@1|root,KOG2499@2759|Eukaryota,38D1Y@33154|Opisthokonta,3NUJ9@4751|Fungi,3QNB1@4890|Ascomycota,20FJ1@147545|Eurotiomycetes,3MVEV@451870|Chaetothyriomycetidae	4751|Fungi	G	Beta-hexosaminidase	HEX1		3.2.1.52	ko:K12373	ko00511,ko00513,ko00520,ko00531,ko00603,ko00604,ko01100,ko04142,map00511,map00513,map00520,map00531,map00603,map00604,map01100,map04142	M00079	R00022,R06004,R11316	RC00049	ko00000,ko00001,ko00002,ko01000,ko03110		GH20		Glyco_hydro_20,Glycohydro_20b2
gene-IR01_07985	lcl|NW_015622508.1_cds_XP_016222185.1_8832	69.2455222395831	-2.63340495797811	0.777750270049124	-3.3859261248624	0.000709384777881312	0.00968548194337312	NW_015622508.1_cds_XP_016222185.1_8832					NW_015622508.1_cds_XP_016222185.1_8832	1182553.XP_007750523.1	1.4e-127	369	2E50G@1|root,2SBV2@2759|Eukaryota,39VZD@33154|Opisthokonta,3NWBU@4751|Fungi,3QS55@4890|Ascomycota,20F90@147545|Eurotiomycetes,3MQEK@451870|Chaetothyriomycetidae	4751|Fungi	O	Ring finger													Ank_5
gene-IR01_07987	lcl|NW_015622508.1_cds_XP_016222187.1_8834	360.05308501659	-1.72591743285191	0.527902702703703	-3.2693854833712	0.00107781355361579	0.0133896401784218	NW_015622508.1_cds_XP_016222187.1_8834					NW_015622508.1_cds_XP_016222187.1_8834	43229.XP_007719764.1	3.24e-296	817	COG0513@1|root,KOG0331@2759|Eukaryota,38GAK@33154|Opisthokonta,3NV0I@4751|Fungi,3QJR4@4890|Ascomycota,20B6C@147545|Eurotiomycetes,3MPV3@451870|Chaetothyriomycetidae	4751|Fungi	A	Belongs to the DEAD box helicase family	DBP3	GO:0000027,GO:0000166,GO:0000460,GO:0000463,GO:0000464,GO:0000466,GO:0000469,GO:0000470,GO:0000478,GO:0000479,GO:0003674,GO:0003724,GO:0003824,GO:0004004,GO:0004386,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0006996,GO:0008026,GO:0008144,GO:0008150,GO:0008152,GO:0008186,GO:0009987,GO:0010467,GO:0010501,GO:0016043,GO:0016070,GO:0016072,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0022607,GO:0022613,GO:0022618,GO:0030554,GO:0030684,GO:0030687,GO:0031974,GO:0031981,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0034470,GO:0034622,GO:0034641,GO:0034660,GO:0035639,GO:0036094,GO:0042254,GO:0042255,GO:0042273,GO:0042623,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0046483,GO:0065003,GO:0070013,GO:0070035,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0090304,GO:0090305,GO:0090501,GO:0090502,GO:0097159,GO:0097367,GO:0140098,GO:1901265,GO:1901360,GO:1901363,GO:1990904	3.6.4.13	ko:K14811					ko00000,ko01000,ko03009				DEAD,Helicase_C
gene-IR01_07993	lcl|NW_015622508.1_cds_XP_016222194.1_8840	171.120358775538	-1.08268191158959	0.262859751643549	-4.11885769814529	3.80755176856616e-05	0.00103311571320428	NW_015622508.1_cds_XP_016222194.1_8840					NW_015622508.1_cds_XP_016222194.1_8840	470704.XP_007753254.1	1.94e-72	231	2944J@1|root,2RB1H@2759|Eukaryota,3AXGS@33154|Opisthokonta,3PIMT@4751|Fungi,3R5BP@4890|Ascomycota,20NSS@147545|Eurotiomycetes,3MXPE@451870|Chaetothyriomycetidae	4751|Fungi															Acetyltransf_1,Acetyltransf_10
gene-IR01_07994	lcl|NW_015622508.1_cds_XP_016222193.1_8841	215.303707392357	1.18519254189122	0.291662945745335	4.06356912724205	4.83280009240704e-05	0.00125549976868702	NW_015622508.1_cds_XP_016222193.1_8841					NW_015622508.1_cds_XP_016222193.1_8841	86049.XP_008729324.1	8.31e-181	525	KOG2751@1|root,KOG2751@2759|Eukaryota,38BH8@33154|Opisthokonta,3NUUK@4751|Fungi,3QKM4@4890|Ascomycota,20CR7@147545|Eurotiomycetes,3MSNF@451870|Chaetothyriomycetidae	4751|Fungi	T	Autophagy protein Apg6	atg6	GO:0000045,GO:0000322,GO:0000323,GO:0000324,GO:0000329,GO:0000407,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005773,GO:0005774,GO:0005829,GO:0005942,GO:0006629,GO:0006644,GO:0006650,GO:0006661,GO:0006793,GO:0006796,GO:0006810,GO:0006914,GO:0006950,GO:0006995,GO:0006996,GO:0007033,GO:0007034,GO:0007154,GO:0008104,GO:0008150,GO:0008152,GO:0008610,GO:0008654,GO:0009056,GO:0009058,GO:0009267,GO:0009605,GO:0009987,GO:0009991,GO:0012505,GO:0016020,GO:0016043,GO:0016192,GO:0016197,GO:0016236,GO:0016237,GO:0016482,GO:0019637,GO:0019898,GO:0022607,GO:0030242,GO:0031090,GO:0031410,GO:0031667,GO:0031668,GO:0031669,GO:0031982,GO:0032258,GO:0032991,GO:0033036,GO:0033365,GO:0033554,GO:0034045,GO:0034271,GO:0034272,GO:0034613,GO:0034727,GO:0035032,GO:0042147,GO:0042594,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043562,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044255,GO:0044422,GO:0044424,GO:0044425,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0044804,GO:0045017,GO:0045324,GO:0046474,GO:0046486,GO:0046488,GO:0046907,GO:0050896,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0051716,GO:0061695,GO:0061919,GO:0070727,GO:0070925,GO:0071496,GO:0071704,GO:0071840,GO:0072665,GO:0090407,GO:0097708,GO:0098588,GO:0098796,GO:0098805,GO:0098852,GO:1901576,GO:1902494,GO:1905037,GO:1990234		ko:K08334	ko04136,ko04137,ko04138,ko04140,ko04215,ko04371,ko05167,map04136,map04137,map04138,map04140,map04215,map04371,map05167				ko00000,ko00001,ko03029,ko04131				APG6
gene-IR01_07997	lcl|NW_015622508.1_cds_XP_016222199.1_8844	41.4957737850615	2.98938053504188	0.638275887621556	4.68352415157241	2.81984211276991e-06	0.000116430621594135	NW_015622508.1_cds_XP_016222199.1_8844					NW_015622508.1_cds_XP_016222199.1_8844	470704.XP_007762041.1	2.38e-280	795	COG0531@1|root,KOG1287@2759|Eukaryota,38GVJ@33154|Opisthokonta,3NXDH@4751|Fungi,3QRA2@4890|Ascomycota,20GI4@147545|Eurotiomycetes	4751|Fungi	E	Amino acid permease													AA_permease_2
gene-IR01_08024	lcl|NW_015622508.1_cds_XP_016222227.1_8874	2627.37608196243	2.11498894299015	0.39564175776274	5.34571718351952	9.00597369771183e-08	6.81186346852593e-06	NW_015622508.1_cds_XP_016222227.1_8874					NW_015622508.1_cds_XP_016222227.1_8874	43229.XP_007720311.1	1.1125370802536e-308	894	COG2132@1|root,KOG1263@2759|Eukaryota,39UM9@33154|Opisthokonta,3NVU0@4751|Fungi,3QJPD@4890|Ascomycota,20BGD@147545|Eurotiomycetes	4751|Fungi	Q	Belongs to the multicopper oxidase family													Cu-oxidase,Cu-oxidase_2,Cu-oxidase_3
gene-IR01_08045	lcl|NW_015622509.1_cds_XP_016219836.1_8904	721.4663348473	-0.98196981556203	0.325948043585703	-3.01265749215591	0.00258971020142069	0.026318969193273	NW_015622509.1_cds_XP_016219836.1_8904					NW_015622509.1_cds_XP_016219836.1_8904	5970.XP_009156390.1	4.37e-34	138	2DZB7@1|root,2S6WS@2759|Eukaryota,3A63P@33154|Opisthokonta,3P53C@4751|Fungi,3QW0R@4890|Ascomycota,20I2I@147545|Eurotiomycetes,3MTPM@451870|Chaetothyriomycetidae	4751|Fungi															
gene-IR01_08055	lcl|NW_015622509.1_cds_XP_016219846.1_8914	22.5978045410524	-7.97414466108762	1.76510176412779	-4.51766851245996	6.25242648884494e-06	0.00022837388547076	NW_015622509.1_cds_XP_016219846.1_8914					NW_015622509.1_cds_XP_016219846.1_8914	86049.XP_008728417.1	5.7e-274	781	KOG1703@1|root,KOG1703@2759|Eukaryota,38H3P@33154|Opisthokonta,3NWRH@4751|Fungi,3QPXE@4890|Ascomycota,20D4J@147545|Eurotiomycetes,3MPPY@451870|Chaetothyriomycetidae	4751|Fungi	TZ	Zinc-binding domain present in Lin-11, Isl-1, Mec-3.		GO:0000910,GO:0003674,GO:0005092,GO:0005094,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005826,GO:0005856,GO:0005938,GO:0006996,GO:0007010,GO:0007049,GO:0007346,GO:0008150,GO:0009987,GO:0010564,GO:0010638,GO:0010973,GO:0015629,GO:0016043,GO:0022402,GO:0030029,GO:0030036,GO:0030234,GO:0030695,GO:0030863,GO:0030864,GO:0030865,GO:0030866,GO:0031032,GO:0031097,GO:0031566,GO:0031991,GO:0032153,GO:0032155,GO:0032187,GO:0032189,GO:0032465,GO:0032467,GO:0032506,GO:0032954,GO:0032955,GO:0032956,GO:0032970,GO:0033043,GO:0036212,GO:0036214,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043954,GO:0044087,GO:0044089,GO:0044422,GO:0044424,GO:0044430,GO:0044444,GO:0044446,GO:0044448,GO:0044464,GO:0044837,GO:0045787,GO:0045931,GO:0048518,GO:0048522,GO:0050789,GO:0050790,GO:0050794,GO:0051128,GO:0051130,GO:0051179,GO:0051301,GO:0051302,GO:0051493,GO:0051495,GO:0051726,GO:0051781,GO:0060589,GO:0061640,GO:0065007,GO:0065009,GO:0070938,GO:0071840,GO:0071944,GO:0090068,GO:0098772,GO:0099568,GO:0099738,GO:0110020,GO:0120105,GO:1901891,GO:1901893,GO:1902412,GO:1903436,GO:1903438,GO:1903471,GO:1903473,GO:1903490,GO:1903499,GO:2000431		ko:K05760	ko04062,ko04370,ko04510,ko04670,ko04810,ko05100,ko05165,ko05203,ko05205,map04062,map04370,map04510,map04670,map04810,map05100,map05165,map05203,map05205				ko00000,ko00001				LIM
gene-IR01_08073	lcl|NW_015622509.1_cds_XP_016219865.1_8933	811.269031049345	-2.93150222400112	0.709426790701967	-4.13221246000654	3.59288083207567e-05	0.000985934136765842	NW_015622509.1_cds_XP_016219865.1_8933					NW_015622509.1_cds_XP_016219865.1_8933	1182553.XP_007747570.1	4.35e-255	716	2EK3S@1|root,2SQ3E@2759|Eukaryota,3A5US@33154|Opisthokonta,3P3FF@4751|Fungi,3QJIH@4890|Ascomycota,20DQV@147545|Eurotiomycetes,3MQRM@451870|Chaetothyriomycetidae	4751|Fungi	S	Fungal specific transcription factor domain													Fungal_trans_2,Zn_clus
gene-IR01_08078	lcl|NW_015622509.1_cds_XP_016219870.1_8938	101.123071828257	1.1704822601074	0.341950536198159	3.42295781466214	0.000619436897707369	0.00880168296273652	NW_015622509.1_cds_XP_016219870.1_8938					NW_015622509.1_cds_XP_016219870.1_8938	43229.XP_007723765.1	9.51e-268	744	COG0477@1|root,KOG2533@2759|Eukaryota,38EDR@33154|Opisthokonta,3NU3S@4751|Fungi,3QKDF@4890|Ascomycota,20BBN@147545|Eurotiomycetes,3MQ65@451870|Chaetothyriomycetidae	4751|Fungi	G	Major Facilitator Superfamily													Epimerase,MFS_1
gene-IR01_08121	lcl|NW_015622509.1_cds_XP_016219915.1_8983	1193.13047321026	-0.762705021619838	0.250709264028998	-3.04218922493275	0.00234864200025495	0.0246304824247596	NW_015622509.1_cds_XP_016219915.1_8983					NW_015622509.1_cds_XP_016219915.1_8983	86049.XP_008728732.1	0	2108	COG0474@1|root,KOG0204@2759|Eukaryota,38BS0@33154|Opisthokonta,3NX5D@4751|Fungi,3QJD1@4890|Ascomycota,20EDR@147545|Eurotiomycetes,3MR84@451870|Chaetothyriomycetidae	4751|Fungi	P	This magnesium-dependent enzyme catalyzes the hydrolysis of ATP coupled with the transport of calcium	PMC1	GO:0000166,GO:0000322,GO:0000323,GO:0000324,GO:0000329,GO:0003674,GO:0003824,GO:0005215,GO:0005388,GO:0005488,GO:0005509,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006816,GO:0006873,GO:0006874,GO:0006875,GO:0008144,GO:0008150,GO:0008324,GO:0009987,GO:0015075,GO:0015085,GO:0015318,GO:0015399,GO:0015405,GO:0015662,GO:0016020,GO:0016021,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0019725,GO:0019829,GO:0022804,GO:0022853,GO:0022857,GO:0022890,GO:0030001,GO:0030003,GO:0030554,GO:0031090,GO:0031166,GO:0031224,GO:0031226,GO:0031300,GO:0031301,GO:0031310,GO:0032553,GO:0032555,GO:0032559,GO:0034220,GO:0035639,GO:0036094,GO:0042592,GO:0042623,GO:0042625,GO:0042626,GO:0043167,GO:0043168,GO:0043169,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043492,GO:0044422,GO:0044424,GO:0044425,GO:0044437,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0046872,GO:0046873,GO:0048878,GO:0050801,GO:0051179,GO:0051234,GO:0055065,GO:0055074,GO:0055080,GO:0055082,GO:0055085,GO:0065007,GO:0065008,GO:0070588,GO:0070838,GO:0071627,GO:0071628,GO:0071944,GO:0072503,GO:0072507,GO:0072511,GO:0090662,GO:0097159,GO:0097367,GO:0098588,GO:0098655,GO:0098660,GO:0098662,GO:0098771,GO:0098805,GO:0098852,GO:0099131,GO:0099132,GO:1901265,GO:1901363	3.6.3.8	ko:K01537					ko00000,ko01000	3.A.3.2			Cation_ATPase,Cation_ATPase_C,Cation_ATPase_N,E1-E2_ATPase,Hydrolase,Hydrolase_3
